,airline,source_city,departure_time,stops,arrival_time,destination_city,class,days_left,price
654,5,2,1,0,4,5,1,5,9840
655,5,2,0,0,0,5,1,5,9893
656,1,2,1,0,2,5,1,5,9590
657,5,2,0,0,5,5,1,5,9945
658,5,2,0,0,4,5,1,5,9945
659,5,2,0,0,0,5,1,5,9945
660,3,2,4,0,0,5,1,5,9998
661,5,2,2,0,5,5,1,5,10575
662,5,2,2,0,5,5,1,5,10575
663,5,2,0,0,5,5,1,5,10575
664,5,2,2,0,4,5,1,5,10575
665,4,2,1,0,4,5,1,5,10260
666,1,2,1,0,5,5,1,5,10260
667,5,2,0,0,0,5,1,5,10723
668,2,2,4,0,2,5,1,5,10549
669,2,2,1,0,0,5,1,5,10575
670,1,2,4,0,2,5,1,5,10680
671,1,2,2,0,2,5,1,5,10680
672,2,2,4,0,2,5,1,5,11259
673,2,2,0,0,2,5,1,5,11295
674,1,2,1,0,5,5,1,5,11573
675,2,2,4,0,2,5,1,5,11609
676,1,2,0,0,2,5,1,5,11773
677,5,2,1,0,4,5,1,5,12150
678,5,2,2,0,5,5,1,5,12150
679,5,2,2,0,5,5,1,5,12150
680,5,2,0,0,5,5,1,5,12150
681,5,2,0,0,5,5,1,5,12150
682,5,2,2,0,5,5,1,5,12150
683,5,2,0,0,5,5,1,5,12150
684,5,2,0,0,5,5,1,5,12150
685,5,2,4,0,5,5,1,5,12150
686,5,2,5,0,4,5,1,5,12150
687,5,2,4,0,5,5,1,5,12150
688,5,2,4,0,5,5,1,5,12150
689,5,2,2,0,4,5,1,5,12150
690,1,2,5,0,0,5,1,5,11900
691,2,2,4,0,5,5,1,5,12045
692,1,2,5,0,4,5,1,5,12150
693,1,2,4,0,5,5,1,5,12150
694,1,2,1,0,5,5,1,5,12150
695,1,2,2,0,4,5,1,5,12150
696,1,2,4,0,4,5,1,5,12150
697,1,2,1,0,4,5,1,5,12150
698,5,2,1,0,0,5,1,5,12990
699,5,2,0,0,5,5,1,5,13095
700,5,2,2,0,4,5,1,5,13095
701,5,2,1,0,5,5,1,5,13095
702,5,2,2,0,4,5,1,5,13095
703,1,2,0,0,5,5,1,5,12990
704,1,2,5,0,4,5,1,5,12990
705,1,2,1,0,5,5,1,5,12990
706,0,2,2,0,1,5,1,5,12990
707,1,2,2,0,4,5,1,5,12990
708,5,2,2,0,4,5,1,5,13410
709,1,2,0,0,2,5,1,5,13200
710,3,2,1,0,2,5,1,5,13279
711,5,2,2,0,5,5,1,5,13725
712,5,2,0,0,5,5,1,5,13725
713,1,2,5,0,0,5,1,5,13410
714,1,2,2,0,0,5,1,5,13410
715,5,2,4,0,0,5,1,5,13830
716,1,2,0,0,0,5,1,5,13506
717,1,2,0,0,0,5,1,5,14031
718,1,2,5,0,5,5,1,5,14355
719,5,2,1,0,0,5,1,5,14880
720,5,2,1,0,5,5,1,5,14880
721,1,2,2,0,5,5,1,5,14670
722,1,2,0,0,5,5,1,5,14670
723,1,2,2,0,0,5,1,5,14985
724,1,2,4,0,0,5,1,5,15405
725,1,2,4,0,0,5,1,5,15615
726,3,2,4,0,2,5,1,5,15720
727,1,2,2,0,5,5,1,5,16245
728,1,2,1,0,0,5,1,5,17505
729,5,2,1,0,0,5,1,5,18345
730,5,2,1,0,5,5,1,5,18345
731,1,2,4,0,2,5,1,5,19500
732,1,2,4,0,2,5,1,5,21180
733,1,2,1,0,2,5,1,5,21180
734,1,2,4,0,5,5,1,5,21443
735,1,2,5,0,2,5,1,5,22755
736,1,2,2,0,2,5,1,5,22755
737,1,2,4,0,5,5,1,5,24908
738,4,2,2,2,5,5,1,6,5953
739,4,2,2,2,5,5,1,6,5953
740,4,2,1,2,4,5,1,6,5953
741,4,2,1,2,4,5,1,6,5953
742,4,2,1,2,4,5,1,6,5953
743,4,2,1,2,4,5,1,6,5953
744,4,2,2,2,5,5,1,6,5953
745,4,2,2,2,5,5,1,6,5953
746,0,2,1,2,1,5,1,6,5956
747,5,2,4,2,4,5,1,6,5955
748,5,2,1,2,1,5,1,6,5955
749,5,2,0,2,0,5,1,6,5955
750,5,2,0,2,2,5,1,6,5955
751,5,2,0,2,2,5,1,6,5955
752,5,2,2,2,5,5,1,6,5955
753,5,2,5,2,5,5,1,6,5955
754,5,2,1,2,4,5,1,6,5955
755,5,2,4,2,0,5,1,6,5955
756,5,2,2,2,5,5,1,6,5955
757,5,2,4,2,4,5,1,6,5955
758,5,2,4,2,0,5,1,6,5955
759,5,2,2,2,2,5,1,6,5955
760,5,2,2,2,5,5,1,6,5955
761,5,2,5,2,5,5,1,6,6060
762,2,2,1,2,4,5,1,6,5954
763,2,2,0,2,2,5,1,6,5954
764,2,2,2,2,5,5,1,6,5954
765,2,2,5,2,5,5,1,6,5954
766,2,2,4,2,0,5,1,6,5954
767,2,2,2,2,5,5,1,6,5954
768,3,2,1,2,4,5,1,6,5955
769,3,2,1,2,4,5,1,6,5955
770,3,2,4,2,0,5,1,6,5955
771,3,2,2,2,5,5,1,6,5955
772,3,2,5,2,3,5,1,6,5955
773,3,2,4,2,4,5,1,6,5955
774,3,2,4,2,0,5,1,6,5955
775,3,2,4,2,4,5,1,6,5955
776,1,2,2,2,2,5,1,6,5955
777,1,2,1,2,4,5,1,6,5955
778,1,2,1,2,4,5,1,6,5955
779,1,2,2,2,5,5,1,6,5955
780,1,2,4,2,4,5,1,6,5955
781,1,2,2,2,5,5,1,6,5955
782,0,2,5,0,1,5,1,6,5949
783,0,2,2,0,1,5,1,6,5949
784,0,2,5,0,4,5,1,6,5949
785,2,2,4,0,2,5,1,6,5954
786,2,2,1,0,0,5,1,6,5954
787,2,2,4,0,2,5,1,6,5954
788,2,2,4,0,2,5,1,6,5954
789,2,2,0,0,5,5,1,6,5954
790,2,2,1,0,2,5,1,6,5954
791,2,2,2,0,1,5,1,6,5954
792,2,2,1,0,5,5,1,6,5954
793,2,2,1,0,5,5,1,6,5954
794,2,2,2,0,4,5,1,6,5954
795,2,2,1,0,5,5,1,6,5954
796,1,2,0,0,2,5,1,6,5955
797,1,2,2,0,5,5,1,6,5955
798,3,2,1,0,0,5,1,6,5955
799,4,2,2,0,5,5,1,6,6060
800,4,2,0,0,2,5,1,6,6060
801,3,2,5,2,5,5,1,6,6165
802,4,2,2,0,1,5,1,6,6270
803,2,2,0,2,2,5,1,6,6532
804,3,2,2,2,2,5,1,6,6585
805,3,2,0,2,2,5,1,6,6585
806,3,2,4,0,0,5,1,6,6638
807,3,2,2,0,5,5,1,6,6932
808,3,2,0,0,5,5,1,6,6932
809,3,2,2,0,5,5,1,6,7420
810,3,2,1,0,0,5,1,6,7908
811,5,2,2,0,4,5,1,6,9000
812,5,2,0,0,4,5,1,6,9000
813,2,2,2,0,5,5,1,6,8869
814,0,2,2,0,1,5,1,6,8869
815,3,2,2,0,5,5,1,6,8885
816,1,2,1,0,5,5,1,6,9000
817,1,2,1,0,5,5,1,6,9000
818,1,2,2,0,5,5,1,6,9000
819,1,2,1,0,0,5,1,6,9368
820,5,2,1,0,0,5,1,6,9840
821,5,2,0,0,5,5,1,6,9840
822,5,2,4,0,5,5,1,6,9840
823,5,2,5,0,4,5,1,6,9840
824,5,2,1,0,5,5,1,6,9840
825,5,2,5,0,0,5,1,6,9840
826,5,2,0,0,4,5,1,6,9840
827,5,2,4,0,4,5,1,6,9840
828,5,2,0,0,0,5,1,6,9840
829,5,2,5,0,5,5,1,6,9840
830,1,2,0,0,0,5,1,6,9525
831,5,2,2,0,5,5,1,6,9945
832,5,2,2,0,4,5,1,6,9945
833,5,2,2,0,0,5,1,6,9945
834,5,2,0,0,0,5,1,6,10198
835,3,2,0,0,2,5,1,6,10003
836,1,2,2,0,0,5,1,6,10103
837,1,2,1,0,5,5,1,6,10313
838,1,2,4,0,2,5,1,6,10680
839,1,2,2,0,2,5,1,6,10680
840,3,2,0,0,5,5,1,6,10838
841,1,2,2,0,2,5,1,6,10921
842,2,2,4,0,2,5,1,6,11127
843,2,2,4,0,2,5,1,6,11179
844,4,2,2,0,4,5,1,6,11281
845,2,2,0,0,2,5,1,6,11295
846,1,2,0,0,2,5,1,6,11520
847,2,2,4,0,2,5,1,6,11609
848,1,2,2,0,0,5,1,6,11730
849,5,2,2,0,5,5,1,6,12150
850,5,2,2,0,5,5,1,6,12150
851,5,2,0,0,5,5,1,6,12150
852,5,2,0,0,5,5,1,6,12150
853,5,2,2,0,5,5,1,6,12150
854,5,2,0,0,5,5,1,6,12150
855,5,2,0,0,5,5,1,6,12150
856,5,2,4,0,5,5,1,6,12150
857,5,2,5,0,4,5,1,6,12150
858,5,2,4,0,5,5,1,6,12150
859,5,2,4,0,5,5,1,6,12150
860,5,2,2,0,4,5,1,6,12150
861,5,2,4,0,5,5,1,6,12150
862,3,2,4,0,2,5,1,6,11814
863,1,2,1,0,0,5,1,6,11900
864,1,2,5,0,0,5,1,6,11900
865,1,2,0,0,2,5,1,6,11940
866,5,2,0,0,0,5,1,6,12308
867,2,2,4,0,5,5,1,6,12045
868,1,2,0,0,5,5,1,6,12150
869,1,2,4,0,5,5,1,6,12150
870,1,2,5,0,4,5,1,6,12150
871,1,2,1,0,5,5,1,6,12150
872,1,2,2,0,4,5,1,6,12150
873,1,2,0,0,4,5,1,6,12150
874,1,2,4,0,4,5,1,6,12150
875,1,2,1,0,4,5,1,6,12150
876,1,2,1,0,0,5,1,6,12298
877,4,2,1,0,4,5,1,6,12360
878,1,2,2,0,0,5,1,6,12518
879,5,2,1,0,0,5,1,6,12990
880,5,2,2,0,4,5,1,6,12990
881,5,2,0,0,5,5,1,6,13095
882,5,2,2,0,4,5,1,6,13095
883,5,2,1,0,5,5,1,6,13095
884,5,2,2,0,4,5,1,6,13095
885,3,2,5,0,4,5,1,6,12833
886,5,2,0,0,5,5,1,6,13200
887,1,2,5,0,4,5,1,6,12990
888,1,2,2,0,4,5,1,6,12990
889,1,2,5,0,0,5,1,6,12990
890,5,2,2,0,5,5,1,6,13410
891,5,2,1,0,5,5,1,6,13725
892,5,2,1,0,0,5,1,6,13830
893,5,2,0,0,2,5,1,6,13988
894,5,2,5,0,0,5,1,6,14355
895,5,2,1,0,0,5,1,6,14565
896,1,2,2,0,0,5,1,6,14250
897,3,2,1,0,4,5,1,6,14255
898,4,2,0,0,0,5,1,6,14328
899,1,2,5,0,5,5,1,6,14355
900,5,2,1,0,5,5,1,6,14880
901,1,2,2,0,5,5,1,6,14670
902,1,2,0,0,5,5,1,6,14670
903,1,2,4,0,0,5,1,6,14775
904,1,2,1,0,5,5,1,6,14775
905,1,2,5,0,5,5,1,6,14880
906,5,2,1,0,5,5,1,6,15615
907,1,2,4,0,0,5,1,6,15405
908,1,2,2,0,5,5,1,6,15615
909,3,2,5,0,4,5,1,6,15720
910,1,2,4,0,5,5,1,6,17925
911,1,2,4,0,5,5,1,6,18765
912,1,2,4,0,2,5,1,6,19500
913,1,2,1,0,2,5,1,6,20445
914,1,2,5,0,2,5,1,6,21180
915,1,2,2,0,2,5,1,6,21180
916,1,2,4,0,2,5,1,6,22755
917,1,2,1,0,2,5,1,6,22755
918,5,2,4,0,0,5,1,6,23700
919,4,2,2,2,5,5,1,7,5953
920,4,2,1,2,4,5,1,7,5953
921,4,2,1,2,4,5,1,7,5953
922,4,2,1,2,4,5,1,7,5953
923,4,2,1,2,4,5,1,7,5953
924,4,2,2,2,5,5,1,7,5953
925,4,2,2,2,5,5,1,7,5953
926,5,2,5,2,5,5,1,7,5955
927,5,2,4,2,4,5,1,7,5955
928,5,2,1,2,1,5,1,7,5955
929,5,2,0,2,0,5,1,7,5955
930,5,2,0,2,2,5,1,7,5955
931,5,2,0,2,2,5,1,7,5955
932,5,2,2,2,5,5,1,7,5955
933,5,2,5,2,5,5,1,7,5955
934,5,2,1,2,4,5,1,7,5955
935,5,2,4,2,0,5,1,7,5955
936,5,2,4,2,4,5,1,7,5955
937,5,2,4,2,0,5,1,7,5955
938,5,2,2,2,2,5,1,7,5955
939,5,2,2,2,5,5,1,7,5955
940,5,2,2,2,5,5,1,7,6060
941,2,2,0,2,2,5,1,7,5954
942,2,2,2,2,5,5,1,7,5954
943,2,2,5,2,5,5,1,7,5954
944,2,2,4,2,0,5,1,7,5954
945,2,2,2,2,5,5,1,7,5954
946,3,2,1,2,4,5,1,7,5955
947,3,2,1,2,4,5,1,7,5955
948,3,2,2,2,5,5,1,7,5955
949,3,2,5,2,3,5,1,7,5955
950,3,2,5,2,5,5,1,7,5955
951,3,2,4,2,0,5,1,7,5955
952,1,2,2,2,2,5,1,7,5955
953,1,2,1,2,4,5,1,7,5955
954,1,2,1,2,4,5,1,7,5955
955,1,2,4,2,0,5,1,7,5955
956,1,2,2,2,5,5,1,7,5955
957,1,2,4,2,4,5,1,7,5955
958,1,2,2,2,5,5,1,7,5955
959,2,2,1,0,0,5,1,7,5954
960,2,2,0,1,5,5,1,7,5954
961,2,2,4,0,2,5,1,7,5954
962,2,2,0,0,5,5,1,7,5954
963,2,2,1,0,2,5,1,7,5954
964,2,2,2,0,1,5,1,7,5954
965,2,2,1,0,5,5,1,7,5954
966,2,2,1,0,5,5,1,7,5954
967,2,2,2,0,4,5,1,7,5954
968,2,2,1,0,5,5,1,7,5954
969,1,2,0,0,2,5,1,7,5955
970,1,2,2,0,5,5,1,7,5955
971,4,2,2,0,5,5,1,7,5955
972,3,2,1,0,4,5,1,7,5955
973,3,2,0,0,5,5,1,7,5955
974,4,2,2,0,4,5,1,7,5955
975,4,2,2,0,1,5,1,7,6060
976,3,2,0,2,2,5,1,7,6165
977,3,2,4,2,4,5,1,7,6165
978,0,2,1,2,1,5,1,7,6349
979,2,2,1,2,4,5,1,7,6532
980,2,2,0,2,2,5,1,7,6532
981,3,2,4,2,0,5,1,7,6585
982,3,2,2,2,2,5,1,7,6585
983,3,2,1,0,0,5,1,7,6638
984,3,2,2,0,5,5,1,7,6932
985,3,2,4,1,2,5,1,7,6953
986,3,2,4,2,4,5,1,7,7110
987,1,2,4,0,5,5,1,7,7468
988,1,2,1,0,5,5,1,7,7468
989,5,2,0,0,0,5,1,7,8948
990,5,2,2,0,4,5,1,7,9105
991,5,2,0,0,4,5,1,7,9105
992,2,2,2,0,5,5,1,7,8869
993,0,2,2,0,1,5,1,7,8869
994,1,2,1,0,5,5,1,7,9000
995,1,2,1,0,5,5,1,7,9000
996,1,2,2,0,0,5,1,7,9053
997,3,2,5,0,4,5,1,7,9263
998,1,2,2,0,5,5,1,7,9315
999,3,2,2,0,5,5,1,7,9373
1000,3,2,0,0,2,5,1,7,9373
1001,5,2,1,0,0,5,1,7,9840
1002,5,2,0,0,5,5,1,7,9840
1003,5,2,1,0,5,5,1,7,9840
1004,5,2,5,0,0,5,1,7,9840
1005,5,2,0,0,0,5,1,7,9840
1006,5,2,5,0,5,5,1,7,9840
1007,5,2,5,0,4,5,1,7,9893
1008,5,2,0,0,4,5,1,7,9893
1009,5,2,1,0,4,5,1,7,9893
1010,1,2,1,0,2,5,1,7,9590
1011,5,2,4,0,5,5,1,7,9945
1012,5,2,4,0,4,5,1,7,9998
1013,3,2,2,0,5,5,1,7,9861
1014,1,2,2,0,2,5,1,7,9905
1015,5,2,2,0,5,5,1,7,10260
1016,5,2,2,0,0,5,1,7,10260
1017,3,2,4,0,0,5,1,7,9998
1018,3,2,4,0,2,5,1,7,9998
1019,3,2,0,0,2,5,1,7,10349
1020,3,2,0,0,5,5,1,7,10349
1021,3,2,5,0,4,5,1,7,10349
1022,5,2,0,0,0,5,1,7,10723
1023,1,2,1,0,0,5,1,7,10523
1024,1,2,0,0,2,5,1,7,10680
1025,1,2,4,0,2,5,1,7,10680
1026,1,2,2,0,2,5,1,7,10680
1027,1,2,2,0,2,5,1,7,10921
1028,2,2,4,0,2,5,1,7,11179
1029,2,2,0,0,2,5,1,7,11295
1030,1,2,2,0,0,5,1,7,11310
1031,1,2,1,0,2,5,1,7,11520
1032,1,2,0,0,2,5,1,7,11520
1033,3,2,1,0,4,5,1,7,11573
1034,1,2,1,0,0,5,1,7,11730
1035,5,2,1,0,4,5,1,7,12150
1036,5,2,2,0,5,5,1,7,12150
1037,5,2,2,0,5,5,1,7,12150
1038,5,2,0,0,5,5,1,7,12150
1039,5,2,0,0,5,5,1,7,12150
1040,5,2,2,0,5,5,1,7,12150
1041,5,2,0,0,5,5,1,7,12150
1042,5,2,0,0,5,5,1,7,12150
1043,5,2,4,0,5,5,1,7,12150
1044,5,2,5,0,4,5,1,7,12150
1045,5,2,4,0,5,5,1,7,12150
1046,5,2,4,0,5,5,1,7,12150
1047,5,2,2,0,4,5,1,7,12150
1048,1,2,1,0,0,5,1,7,11900
1049,4,2,0,0,2,5,1,7,12010
1050,3,2,4,0,0,5,1,7,12098
1051,1,2,2,0,4,5,1,7,12150
1052,1,2,0,0,4,5,1,7,12150
1053,1,2,4,0,4,5,1,7,12150
1054,1,2,1,0,4,5,1,7,12150
1055,1,2,5,0,0,5,1,7,12215
1056,1,2,5,0,5,5,1,7,12360
1057,5,2,1,0,0,5,1,7,12990
1058,5,2,2,0,4,5,1,7,12990
1059,5,2,2,0,4,5,1,7,12990
1060,5,2,2,0,0,5,1,7,12990
1061,5,2,2,0,0,5,1,7,12990
1062,5,2,2,0,4,5,1,7,13095
1063,5,2,2,0,4,5,1,7,13095
1064,5,2,0,0,4,5,1,7,13095
1065,3,2,1,0,0,5,1,7,12791
1066,1,2,1,0,2,5,1,7,12990
1067,1,2,5,0,0,5,1,7,12990
1068,1,2,2,0,0,5,1,7,12990
1069,1,2,5,0,2,5,1,7,12990
1070,1,2,2,0,2,5,1,7,12990
1071,3,2,1,0,2,5,1,7,13279
1072,5,2,0,0,2,5,1,7,13988
1073,1,2,5,0,5,5,1,7,13830
1074,1,2,2,0,5,5,1,7,13830
1075,1,2,4,0,2,5,1,7,14176
1076,5,2,2,0,5,5,1,7,14565
1077,5,2,0,0,5,5,1,7,14565
1078,5,2,0,0,5,5,1,7,14565
1079,3,2,4,0,2,5,1,7,14255
1080,1,2,0,0,5,5,1,7,14355
1081,1,2,1,0,5,5,1,7,14355
1082,2,2,4,0,2,5,1,7,14539
1083,1,2,2,0,5,5,1,7,14670
1084,1,2,0,0,5,5,1,7,14670
1085,0,2,5,0,1,5,1,7,14776
1086,1,2,2,0,5,5,1,7,14880
1087,1,2,4,0,5,5,1,7,14880
1088,0,2,2,0,1,5,1,7,15244
1089,1,2,4,0,5,5,1,7,15300
1090,2,2,4,0,2,5,1,7,15405
1091,1,2,4,0,0,5,1,7,15405
1092,4,2,1,0,4,5,1,7,15720
1093,5,2,1,0,0,5,1,7,16455
1094,2,2,4,0,2,5,1,7,16193
1095,1,2,4,0,0,5,1,7,16665
1096,5,2,1,0,0,5,1,7,18870
1097,2,2,4,0,2,5,1,7,18959
1098,5,2,1,0,5,5,1,7,19395
1099,1,2,4,0,2,5,1,7,21075
1100,1,2,4,0,2,5,1,7,21180
1101,1,2,1,0,2,5,1,7,21180
1102,1,2,4,0,5,5,1,7,21443
1103,5,2,4,0,0,5,1,7,24488
1104,4,2,2,2,5,5,1,8,5953
1105,4,2,2,2,5,5,1,8,5953
1106,4,2,1,2,4,5,1,8,5953
1107,4,2,1,2,4,5,1,8,5953
1108,4,2,1,2,4,5,1,8,5953
1109,4,2,1,2,4,5,1,8,5953
1110,4,2,2,2,5,5,1,8,5953
1111,4,2,2,2,5,5,1,8,5953
1112,5,2,4,2,4,5,1,8,5955
1113,5,2,1,2,1,5,1,8,5955
1114,5,2,0,2,0,5,1,8,5955
1115,5,2,0,2,2,5,1,8,5955
1116,5,2,0,2,2,5,1,8,5955
1117,5,2,5,2,5,5,1,8,5955
1118,5,2,1,2,4,5,1,8,5955
1119,5,2,4,2,0,5,1,8,5955
1120,5,2,4,2,4,5,1,8,5955
1121,5,2,4,2,0,5,1,8,5955
1122,5,2,2,2,2,5,1,8,5955
1123,5,2,2,2,5,5,1,8,5955
1124,2,2,0,2,2,5,1,8,5954
1125,2,2,2,2,5,5,1,8,5954
1126,2,2,4,2,0,5,1,8,5954
1127,2,2,2,2,5,5,1,8,5954
1128,3,2,1,2,4,5,1,8,5955
1129,3,2,1,2,4,5,1,8,5955
1130,3,2,5,2,3,5,1,8,5955
1131,3,2,4,2,0,5,1,8,5955
1132,3,2,4,2,4,5,1,8,5955
1133,0,2,1,2,1,5,1,8,5956
1134,1,2,2,2,2,5,1,8,5955
1135,1,2,1,2,4,5,1,8,5955
1136,1,2,1,2,4,5,1,8,5955
1137,1,2,4,2,0,5,1,8,5955
1138,1,2,2,2,5,5,1,8,5955
1139,1,2,4,2,4,5,1,8,5955
1140,1,2,2,2,5,5,1,8,5955
1141,2,2,1,0,0,5,1,8,5954
1142,2,2,4,0,2,5,1,8,5954
1143,2,2,0,0,5,5,1,8,5954
1144,2,2,1,0,2,5,1,8,5954
1145,2,2,2,0,1,5,1,8,5954
1146,2,2,1,0,5,5,1,8,5954
1147,2,2,1,0,5,5,1,8,5954
1148,1,2,0,0,2,5,1,8,5955
1149,1,2,2,0,5,5,1,8,5955
1150,4,2,2,0,5,5,1,8,5955
1151,3,2,1,0,0,5,1,8,5955
1152,3,2,0,0,5,5,1,8,5955
1153,5,2,5,2,5,5,1,8,6375
1154,5,2,2,2,5,5,1,8,6375
1155,4,2,2,0,1,5,1,8,6060
1156,3,2,2,2,2,5,1,8,6165
1157,3,2,2,2,5,5,1,8,6165
1158,3,2,4,2,4,5,1,8,6165
1159,5,2,2,2,5,5,1,8,6690
1160,2,2,1,2,4,5,1,8,6532
1161,2,2,0,2,2,5,1,8,6532
1162,2,2,5,2,5,5,1,8,6532
1163,3,2,4,2,0,5,1,8,6585
1164,3,2,0,2,2,5,1,8,6585
1165,3,2,2,0,5,5,1,8,6932
1166,3,2,2,0,5,5,1,8,7420
1167,1,2,4,0,5,5,1,8,7468
1168,3,2,1,0,4,5,1,8,7908
1169,3,2,4,0,0,5,1,8,8108
1170,1,2,1,0,0,5,1,8,8475
1171,3,2,5,2,5,5,1,8,8685
1172,5,2,2,0,4,5,1,8,9105
1173,5,2,0,0,4,5,1,8,9158
1174,2,2,2,0,5,5,1,8,8869
1175,3,2,0,0,2,5,1,8,8885
1176,3,2,2,0,5,5,1,8,8885
1177,3,2,0,0,5,5,1,8,8885
1178,1,2,1,0,5,5,1,8,9000
1179,1,2,1,0,5,5,1,8,9000
1180,2,2,1,0,5,5,1,8,9183
1181,1,2,2,0,5,5,1,8,9315
1182,5,2,2,0,5,5,1,8,9840
1183,5,2,1,0,0,5,1,8,9840
1184,5,2,0,0,5,5,1,8,9840
1185,5,2,5,0,4,5,1,8,9840
1186,5,2,1,0,5,5,1,8,9840
1187,5,2,2,0,4,5,1,8,9840
1188,5,2,5,0,0,5,1,8,9840
1189,5,2,0,0,4,5,1,8,9840
1190,5,2,2,0,0,5,1,8,9840
1191,5,2,0,0,0,5,1,8,9840
1192,5,2,5,0,5,5,1,8,9840
1193,5,2,1,0,4,5,1,8,9840
1194,1,2,1,0,2,5,1,8,9590
1195,5,2,4,0,5,5,1,8,9945
1196,3,2,4,0,2,5,1,8,9861
1197,3,2,5,0,4,5,1,8,9861
1198,3,2,0,0,2,5,1,8,10003
1199,1,2,0,0,2,5,1,8,10050
1200,4,2,1,0,4,5,1,8,10260
1201,3,2,1,0,2,5,1,8,10523
1202,1,2,4,0,2,5,1,8,10680
1203,3,2,0,0,5,5,1,8,10733
1204,3,2,1,0,0,5,1,8,10838
1205,2,2,4,0,2,5,1,8,11179
1206,2,2,1,1,2,5,1,8,11295
1207,1,2,1,0,0,5,1,8,11310
1208,1,2,2,0,2,5,1,8,11310
1209,5,2,2,0,5,5,1,8,11835
1210,0,2,5,0,4,5,1,8,11520
1211,5,2,0,0,5,5,1,8,11888
1212,5,2,2,0,5,5,1,8,12150
1213,5,2,2,0,5,5,1,8,12150
1214,5,2,0,0,5,5,1,8,12150
1215,5,2,0,0,5,5,1,8,12150
1216,5,2,2,0,5,5,1,8,12150
1217,5,2,0,0,5,5,1,8,12150
1218,5,2,0,0,5,5,1,8,12150
1219,5,2,4,0,5,5,1,8,12150
1220,5,2,5,0,4,5,1,8,12150
1221,5,2,4,0,5,5,1,8,12150
1222,5,2,4,0,5,5,1,8,12150
1223,5,2,2,0,4,5,1,8,12150
1224,5,2,4,0,5,5,1,8,12150
1225,1,2,1,0,0,5,1,8,11900
1226,3,2,1,0,4,5,1,8,11993
1227,1,2,0,0,5,5,1,8,12150
1228,1,2,4,0,5,5,1,8,12150
1229,1,2,5,0,4,5,1,8,12150
1230,1,2,1,0,5,5,1,8,12150
1231,1,2,2,0,4,5,1,8,12150
1232,1,2,0,0,4,5,1,8,12150
1233,1,2,4,0,4,5,1,8,12150
1234,1,2,1,0,4,5,1,8,12150
1235,5,2,0,0,2,5,1,8,12623
1236,1,2,0,0,0,5,1,8,12298
1237,3,2,5,0,4,5,1,8,12302
1238,1,2,2,0,5,5,1,8,12360
1239,1,2,4,0,5,5,1,8,12360
1240,1,2,4,0,5,5,1,8,12360
1241,5,2,1,0,0,5,1,8,12990
1242,1,2,5,0,0,5,1,8,12740
1243,4,2,2,0,4,5,1,8,12857
1244,1,2,4,0,2,5,1,8,12990
1245,1,2,1,0,2,5,1,8,12990
1246,1,2,1,0,2,5,1,8,12990
1247,1,2,5,0,4,5,1,8,12990
1248,0,2,2,0,1,5,1,8,12990
1249,1,2,2,0,4,5,1,8,12990
1250,1,2,5,0,0,5,1,8,12990
1251,1,2,2,0,0,5,1,8,12990
1252,1,2,4,0,0,5,1,8,13200
1253,1,2,4,0,2,5,1,8,13441
1254,5,2,2,0,4,5,1,8,13830
1255,5,2,2,0,5,5,1,8,14040
1256,5,2,0,0,5,5,1,8,14040
1257,2,2,4,0,2,5,1,8,13699
1258,1,2,1,0,5,5,1,8,13830
1259,5,2,0,0,5,5,1,8,14565
1260,5,2,1,0,5,5,1,8,14565
1261,0,2,5,0,1,5,1,8,14670
1262,5,2,2,0,4,5,1,8,14985
1263,1,2,2,0,5,5,1,8,14670
1264,1,2,0,0,5,5,1,8,14670
1265,5,2,2,0,4,5,1,8,15300
1266,5,2,1,0,0,5,1,8,15405
1267,2,2,4,0,2,5,1,8,15405
1268,2,2,4,0,2,5,1,8,15405
1269,1,2,4,0,0,5,1,8,15405
1270,1,2,0,0,0,5,1,8,15973
1271,1,2,5,0,5,5,1,8,16035
1272,1,2,2,0,5,5,1,8,16035
1273,5,2,1,0,5,5,1,8,16455
1274,1,2,2,0,5,5,1,8,16245
1275,5,2,1,0,0,5,1,8,16665
1276,1,2,2,0,0,5,1,8,17295
1277,5,2,1,0,5,5,1,8,17715
1278,1,2,0,0,5,5,1,8,17400
1279,1,2,5,0,5,5,1,8,17505
1280,5,2,0,0,0,5,1,8,19123
1281,4,2,0,0,2,5,1,8,19464
1282,1,2,4,0,5,5,1,8,19500
1283,1,2,4,0,2,5,1,8,20760
1284,0,2,2,0,1,5,1,8,23307
1285,5,2,4,0,0,5,1,8,28058
1286,4,2,1,2,4,5,1,9,5955
1287,4,2,1,2,4,5,1,9,5955
1288,4,2,1,2,4,5,1,9,5955
1289,4,2,1,2,4,5,1,9,5955
1290,4,2,2,2,5,5,1,9,5955
1291,4,2,2,2,5,5,1,9,5955
1292,5,2,5,2,5,5,1,9,5955
1293,5,2,4,2,4,5,1,9,5955
1294,5,2,1,2,1,5,1,9,5955
1295,5,2,0,2,0,5,1,9,5955
1296,5,2,0,2,2,5,1,9,5955
1297,5,2,0,2,2,5,1,9,5955
1298,5,2,2,2,5,5,1,9,5955
1299,5,2,5,2,5,5,1,9,5955
1300,5,2,1,2,4,5,1,9,5955
1301,5,2,4,2,0,5,1,9,5955
1302,5,2,2,2,5,5,1,9,5955
1303,5,2,4,2,4,5,1,9,5955
