airline,source_city,departure_time,stops,arrival_time,destination_city,class,days_left,price
1,2,2,0,5,5,1,5,16245
1,2,1,0,0,5,1,5,17505
5,2,1,0,0,5,1,5,18345
5,2,1,0,5,5,1,5,18345
1,2,4,0,2,5,1,5,19500
1,2,4,0,2,5,1,5,21180
1,2,1,0,2,5,1,5,21180
1,2,4,0,5,5,1,5,21443
1,2,5,0,2,5,1,5,22755
1,2,2,0,2,5,1,5,22755
1,2,4,0,5,5,1,5,24908
4,2,2,2,5,5,1,6,5953
4,2,2,2,5,5,1,6,5953
4,2,1,2,4,5,1,6,5953
4,2,1,2,4,5,1,6,5953
4,2,1,2,4,5,1,6,5953
4,2,1,2,4,5,1,6,5953
4,2,2,2,5,5,1,6,5953
4,2,2,2,5,5,1,6,5953
0,2,1,2,1,5,1,6,5956
5,2,4,2,4,5,1,6,5955
5,2,1,2,1,5,1,6,5955
5,2,0,2,0,5,1,6,5955
5,2,0,2,2,5,1,6,5955
5,2,0,2,2,5,1,6,5955
5,2,2,2,5,5,1,6,5955
5,2,5,2,5,5,1,6,5955
5,2,1,2,4,5,1,6,5955
5,2,4,2,0,5,1,6,5955
5,2,2,2,5,5,1,6,5955
5,2,4,2,4,5,1,6,5955
5,2,4,2,0,5,1,6,5955
5,2,2,2,2,5,1,6,5955
5,2,2,2,5,5,1,6,5955
5,2,5,2,5,5,1,6,6060
2,2,1,2,4,5,1,6,5954
2,2,0,2,2,5,1,6,5954
2,2,2,2,5,5,1,6,5954
2,2,5,2,5,5,1,6,5954
2,2,4,2,0,5,1,6,5954
2,2,2,2,5,5,1,6,5954
3,2,1,2,4,5,1,6,5955
3,2,1,2,4,5,1,6,5955
3,2,4,2,0,5,1,6,5955
3,2,2,2,5,5,1,6,5955
3,2,5,2,3,5,1,6,5955
3,2,4,2,4,5,1,6,5955
3,2,4,2,0,5,1,6,5955
3,2,4,2,4,5,1,6,5955
1,2,2,2,2,5,1,6,5955
1,2,1,2,4,5,1,6,5955
1,2,1,2,4,5,1,6,5955
1,2,2,2,5,5,1,6,5955
1,2,4,2,4,5,1,6,5955
1,2,2,2,5,5,1,6,5955
0,2,5,0,1,5,1,6,5949
0,2,2,0,1,5,1,6,5949
0,2,5,0,4,5,1,6,5949
2,2,4,0,2,5,1,6,5954
2,2,1,0,0,5,1,6,5954
2,2,4,0,2,5,1,6,5954
2,2,4,0,2,5,1,6,5954
2,2,0,0,5,5,1,6,5954
2,2,1,0,2,5,1,6,5954
2,2,2,0,1,5,1,6,5954
2,2,1,0,5,5,1,6,5954
2,2,1,0,5,5,1,6,5954
2,2,2,0,4,5,1,6,5954
2,2,1,0,5,5,1,6,5954
1,2,0,0,2,5,1,6,5955
1,2,2,0,5,5,1,6,5955
3,2,1,0,0,5,1,6,5955
4,2,2,0,5,5,1,6,6060
4,2,0,0,2,5,1,6,6060
3,2,5,2,5,5,1,6,6165
4,2,2,0,1,5,1,6,6270
2,2,0,2,2,5,1,6,6532
3,2,2,2,2,5,1,6,6585
3,2,0,2,2,5,1,6,6585
3,2,4,0,0,5,1,6,6638
3,2,2,0,5,5,1,6,6932
3,2,0,0,5,5,1,6,6932
3,2,2,0,5,5,1,6,7420
3,2,1,0,0,5,1,6,7908
5,2,2,0,4,5,1,6,9000
5,2,0,0,4,5,1,6,9000
2,2,2,0,5,5,1,6,8869
0,2,2,0,1,5,1,6,8869
3,2,2,0,5,5,1,6,8885
1,2,1,0,5,5,1,6,9000
1,2,1,0,5,5,1,6,9000
1,2,2,0,5,5,1,6,9000
1,2,1,0,0,5,1,6,9368
5,2,1,0,0,5,1,6,9840
5,2,0,0,5,5,1,6,9840
5,2,4,0,5,5,1,6,9840
5,2,5,0,4,5,1,6,9840
5,2,1,0,5,5,1,6,9840
5,2,5,0,0,5,1,6,9840
5,2,0,0,4,5,1,6,9840
5,2,4,0,4,5,1,6,9840
5,2,0,0,0,5,1,6,9840
5,2,5,0,5,5,1,6,9840
1,2,0,0,0,5,1,6,9525
5,2,2,0,5,5,1,6,9945
5,2,2,0,4,5,1,6,9945
5,2,2,0,0,5,1,6,9945
5,2,0,0,0,5,1,6,10198
3,2,0,0,2,5,1,6,10003
1,2,2,0,0,5,1,6,10103
1,2,1,0,5,5,1,6,10313
1,2,4,0,2,5,1,6,10680
1,2,2,0,2,5,1,6,10680
3,2,0,0,5,5,1,6,10838
1,2,2,0,2,5,1,6,10921
2,2,4,0,2,5,1,6,11127
2,2,4,0,2,5,1,6,11179
4,2,2,0,4,5,1,6,11281
2,2,0,0,2,5,1,6,11295
1,2,0,0,2,5,1,6,11520
2,2,4,0,2,5,1,6,11609
1,2,2,0,0,5,1,6,11730
5,2,2,0,5,5,1,6,12150
5,2,2,0,5,5,1,6,12150
5,2,0,0,5,5,1,6,12150
5,2,0,0,5,5,1,6,12150
5,2,2,0,5,5,1,6,12150
5,2,0,0,5,5,1,6,12150
5,2,0,0,5,5,1,6,12150
5,2,4,0,5,5,1,6,12150
5,2,5,0,4,5,1,6,12150
5,2,4,0,5,5,1,6,12150
5,2,4,0,5,5,1,6,12150
5,2,2,0,4,5,1,6,12150
5,2,4,0,5,5,1,6,12150
3,2,4,0,2,5,1,6,11814
1,2,1,0,0,5,1,6,11900
1,2,5,0,0,5,1,6,11900
1,2,0,0,2,5,1,6,11940
5,2,0,0,0,5,1,6,12308
2,2,4,0,5,5,1,6,12045
1,2,0,0,5,5,1,6,12150
1,2,4,0,5,5,1,6,12150
1,2,5,0,4,5,1,6,12150
1,2,1,0,5,5,1,6,12150
1,2,2,0,4,5,1,6,12150
1,2,0,0,4,5,1,6,12150
1,2,4,0,4,5,1,6,12150
1,2,1,0,4,5,1,6,12150
1,2,1,0,0,5,1,6,12298
4,2,1,0,4,5,1,6,12360
1,2,2,0,0,5,1,6,12518
5,2,1,0,0,5,1,6,12990
5,2,2,0,4,5,1,6,12990
5,2,0,0,5,5,1,6,13095
5,2,2,0,4,5,1,6,13095
5,2,1,0,5,5,1,6,13095
5,2,2,0,4,5,1,6,13095
3,2,5,0,4,5,1,6,12833
5,2,0,0,5,5,1,6,13200
1,2,5,0,4,5,1,6,12990
1,2,2,0,4,5,1,6,12990
1,2,5,0,0,5,1,6,12990
5,2,2,0,5,5,1,6,13410
5,2,1,0,5,5,1,6,13725
5,2,1,0,0,5,1,6,13830
5,2,0,0,2,5,1,6,13988
5,2,5,0,0,5,1,6,14355
5,2,1,0,0,5,1,6,14565
1,2,2,0,0,5,1,6,14250
3,2,1,0,4,5,1,6,14255
4,2,0,0,0,5,1,6,14328
1,2,5,0,5,5,1,6,14355
5,2,1,0,5,5,1,6,14880
1,2,2,0,5,5,1,6,14670
1,2,0,0,5,5,1,6,14670
1,2,4,0,0,5,1,6,14775
1,2,1,0,5,5,1,6,14775
1,2,5,0,5,5,1,6,14880
5,2,1,0,5,5,1,6,15615
1,2,4,0,0,5,1,6,15405
1,2,2,0,5,5,1,6,15615
3,2,5,0,4,5,1,6,15720
1,2,4,0,5,5,1,6,17925
1,2,4,0,5,5,1,6,18765
1,2,4,0,2,5,1,6,19500
1,2,1,0,2,5,1,6,20445
1,2,5,0,2,5,1,6,21180
1,2,2,0,2,5,1,6,21180
1,2,4,0,2,5,1,6,22755
1,2,1,0,2,5,1,6,22755
5,2,4,0,0,5,1,6,23700
4,2,2,2,5,5,1,7,5953
4,2,1,2,4,5,1,7,5953
4,2,1,2,4,5,1,7,5953
4,2,1,2,4,5,1,7,5953
4,2,1,2,4,5,1,7,5953
4,2,2,2,5,5,1,7,5953
4,2,2,2,5,5,1,7,5953
5,2,5,2,5,5,1,7,5955
5,2,4,2,4,5,1,7,5955
5,2,1,2,1,5,1,7,5955
5,2,0,2,0,5,1,7,5955
5,2,0,2,2,5,1,7,5955
5,2,0,2,2,5,1,7,5955
5,2,2,2,5,5,1,7,5955
5,2,5,2,5,5,1,7,5955
5,2,1,2,4,5,1,7,5955
5,2,4,2,0,5,1,7,5955
5,2,4,2,4,5,1,7,5955
5,2,4,2,0,5,1,7,5955
5,2,2,2,2,5,1,7,5955
5,2,2,2,5,5,1,7,5955
5,2,2,2,5,5,1,7,6060
2,2,0,2,2,5,1,7,5954
2,2,2,2,5,5,1,7,5954
2,2,5,2,5,5,1,7,5954
2,2,4,2,0,5,1,7,5954
2,2,2,2,5,5,1,7,5954
3,2,1,2,4,5,1,7,5955
3,2,1,2,4,5,1,7,5955
3,2,2,2,5,5,1,7,5955
3,2,5,2,3,5,1,7,5955
3,2,5,2,5,5,1,7,5955
3,2,4,2,0,5,1,7,5955
1,2,2,2,2,5,1,7,5955
1,2,1,2,4,5,1,7,5955
1,2,1,2,4,5,1,7,5955
1,2,4,2,0,5,1,7,5955
1,2,2,2,5,5,1,7,5955
1,2,4,2,4,5,1,7,5955
1,2,2,2,5,5,1,7,5955
2,2,1,0,0,5,1,7,5954
2,2,0,1,5,5,1,7,5954
2,2,4,0,2,5,1,7,5954
2,2,0,0,5,5,1,7,5954
2,2,1,0,2,5,1,7,5954
2,2,2,0,1,5,1,7,5954
2,2,1,0,5,5,1,7,5954
2,2,1,0,5,5,1,7,5954
2,2,2,0,4,5,1,7,5954
2,2,1,0,5,5,1,7,5954
1,2,0,0,2,5,1,7,5955
1,2,2,0,5,5,1,7,5955
4,2,2,0,5,5,1,7,5955
3,2,1,0,4,5,1,7,5955
3,2,0,0,5,5,1,7,5955
4,2,2,0,4,5,1,7,5955
4,2,2,0,1,5,1,7,6060
3,2,0,2,2,5,1,7,6165
3,2,4,2,4,5,1,7,6165
0,2,1,2,1,5,1,7,6349
2,2,1,2,4,5,1,7,6532
2,2,0,2,2,5,1,7,6532
3,2,4,2,0,5,1,7,6585
3,2,2,2,2,5,1,7,6585
3,2,1,0,0,5,1,7,6638
3,2,2,0,5,5,1,7,6932
3,2,4,1,2,5,1,7,6953
3,2,4,2,4,5,1,7,7110
1,2,4,0,5,5,1,7,7468
1,2,1,0,5,5,1,7,7468
5,2,0,0,0,5,1,7,8948
5,2,2,0,4,5,1,7,9105
5,2,0,0,4,5,1,7,9105
2,2,2,0,5,5,1,7,8869
0,2,2,0,1,5,1,7,8869
1,2,1,0,5,5,1,7,9000
1,2,1,0,5,5,1,7,9000
1,2,2,0,0,5,1,7,9053
3,2,5,0,4,5,1,7,9263
1,2,2,0,5,5,1,7,9315
3,2,2,0,5,5,1,7,9373
3,2,0,0,2,5,1,7,9373
5,2,1,0,0,5,1,7,9840
5,2,0,0,5,5,1,7,9840
5,2,1,0,5,5,1,7,9840
5,2,5,0,0,5,1,7,9840
5,2,0,0,0,5,1,7,9840
5,2,5,0,5,5,1,7,9840
5,2,5,0,4,5,1,7,9893
5,2,0,0,4,5,1,7,9893
5,2,1,0,4,5,1,7,9893
1,2,1,0,2,5,1,7,9590
5,2,4,0,5,5,1,7,9945
5,2,4,0,4,5,1,7,9998
3,2,2,0,5,5,1,7,9861
1,2,2,0,2,5,1,7,9905
5,2,2,0,5,5,1,7,10260
5,2,2,0,0,5,1,7,10260
3,2,4,0,0,5,1,7,9998
3,2,4,0,2,5,1,7,9998
3,2,0,0,2,5,1,7,10349
3,2,0,0,5,5,1,7,10349
3,2,5,0,4,5,1,7,10349
5,2,0,0,0,5,1,7,10723
1,2,1,0,0,5,1,7,10523
1,2,0,0,2,5,1,7,10680
1,2,4,0,2,5,1,7,10680
1,2,2,0,2,5,1,7,10680
1,2,2,0,2,5,1,7,10921
2,2,4,0,2,5,1,7,11179
2,2,0,0,2,5,1,7,11295
1,2,2,0,0,5,1,7,11310
1,2,1,0,2,5,1,7,11520
1,2,0,0,2,5,1,7,11520
3,2,1,0,4,5,1,7,11573
1,2,1,0,0,5,1,7,11730
5,2,1,0,4,5,1,7,12150
5,2,2,0,5,5,1,7,12150
5,2,2,0,5,5,1,7,12150
5,2,0,0,5,5,1,7,12150
5,2,0,0,5,5,1,7,12150
5,2,2,0,5,5,1,7,12150
5,2,0,0,5,5,1,7,12150
5,2,0,0,5,5,1,7,12150
5,2,4,0,5,5,1,7,12150
5,2,5,0,4,5,1,7,12150
5,2,4,0,5,5,1,7,12150
5,2,4,0,5,5,1,7,12150
5,2,2,0,4,5,1,7,12150
1,2,1,0,0,5,1,7,11900
4,2,0,0,2,5,1,7,12010
3,2,4,0,0,5,1,7,12098
1,2,2,0,4,5,1,7,12150
1,2,0,0,4,5,1,7,12150
1,2,4,0,4,5,1,7,12150
1,2,1,0,4,5,1,7,12150
1,2,5,0,0,5,1,7,12215
1,2,5,0,5,5,1,7,12360
5,2,1,0,0,5,1,7,12990
5,2,2,0,4,5,1,7,12990
5,2,2,0,4,5,1,7,12990
5,2,2,0,0,5,1,7,12990
5,2,2,0,0,5,1,7,12990
5,2,2,0,4,5,1,7,13095
5,2,2,0,4,5,1,7,13095
5,2,0,0,4,5,1,7,13095
3,2,1,0,0,5,1,7,12791
1,2,1,0,2,5,1,7,12990
1,2,5,0,0,5,1,7,12990
1,2,2,0,0,5,1,7,12990
1,2,5,0,2,5,1,7,12990
1,2,2,0,2,5,1,7,12990
3,2,1,0,2,5,1,7,13279
5,2,0,0,2,5,1,7,13988
1,2,5,0,5,5,1,7,13830
1,2,2,0,5,5,1,7,13830
1,2,4,0,2,5,1,7,14176
5,2,2,0,5,5,1,7,14565
5,2,0,0,5,5,1,7,14565
5,2,0,0,5,5,1,7,14565
3,2,4,0,2,5,1,7,14255
1,2,0,0,5,5,1,7,14355
1,2,1,0,5,5,1,7,14355
2,2,4,0,2,5,1,7,14539
1,2,2,0,5,5,1,7,14670
1,2,0,0,5,5,1,7,14670
0,2,5,0,1,5,1,7,14776
1,2,2,0,5,5,1,7,14880
1,2,4,0,5,5,1,7,14880
0,2,2,0,1,5,1,7,15244
1,2,4,0,5,5,1,7,15300
2,2,4,0,2,5,1,7,15405
1,2,4,0,0,5,1,7,15405
4,2,1,0,4,5,1,7,15720
5,2,1,0,0,5,1,7,16455
2,2,4,0,2,5,1,7,16193
1,2,4,0,0,5,1,7,16665
5,2,1,0,0,5,1,7,18870
2,2,4,0,2,5,1,7,18959
5,2,1,0,5,5,1,7,19395
1,2,4,0,2,5,1,7,21075
1,2,4,0,2,5,1,7,21180
1,2,1,0,2,5,1,7,21180
1,2,4,0,5,5,1,7,21443
5,2,4,0,0,5,1,7,24488
4,2,2,2,5,5,1,8,5953
4,2,2,2,5,5,1,8,5953
4,2,1,2,4,5,1,8,5953
4,2,1,2,4,5,1,8,5953
4,2,1,2,4,5,1,8,5953
4,2,1,2,4,5,1,8,5953
4,2,2,2,5,5,1,8,5953
4,2,2,2,5,5,1,8,5953
5,2,4,2,4,5,1,8,5955
5,2,1,2,1,5,1,8,5955
5,2,0,2,0,5,1,8,5955
5,2,0,2,2,5,1,8,5955
5,2,0,2,2,5,1,8,5955
5,2,5,2,5,5,1,8,5955
5,2,1,2,4,5,1,8,5955
5,2,4,2,0,5,1,8,5955
5,2,4,2,4,5,1,8,5955
5,2,4,2,0,5,1,8,5955
5,2,2,2,2,5,1,8,5955
5,2,2,2,5,5,1,8,5955
2,2,0,2,2,5,1,8,5954
2,2,2,2,5,5,1,8,5954
2,2,4,2,0,5,1,8,5954
2,2,2,2,5,5,1,8,5954
3,2,1,2,4,5,1,8,5955
3,2,1,2,4,5,1,8,5955
3,2,5,2,3,5,1,8,5955
3,2,4,2,0,5,1,8,5955
3,2,4,2,4,5,1,8,5955
0,2,1,2,1,5,1,8,5956
1,2,2,2,2,5,1,8,5955
1,2,1,2,4,5,1,8,5955
1,2,1,2,4,5,1,8,5955
1,2,4,2,0,5,1,8,5955
1,2,2,2,5,5,1,8,5955
1,2,4,2,4,5,1,8,5955
1,2,2,2,5,5,1,8,5955
2,2,1,0,0,5,1,8,5954
2,2,4,0,2,5,1,8,5954
2,2,0,0,5,5,1,8,5954
2,2,1,0,2,5,1,8,5954
2,2,2,0,1,5,1,8,5954
2,2,1,0,5,5,1,8,5954
2,2,1,0,5,5,1,8,5954
1,2,0,0,2,5,1,8,5955
1,2,2,0,5,5,1,8,5955
4,2,2,0,5,5,1,8,5955
3,2,1,0,0,5,1,8,5955
3,2,0,0,5,5,1,8,5955
5,2,5,2,5,5,1,8,6375
5,2,2,2,5,5,1,8,6375
4,2,2,0,1,5,1,8,6060
3,2,2,2,2,5,1,8,6165
3,2,2,2,5,5,1,8,6165
3,2,4,2,4,5,1,8,6165
5,2,2,2,5,5,1,8,6690
2,2,1,2,4,5,1,8,6532
2,2,0,2,2,5,1,8,6532
2,2,5,2,5,5,1,8,6532
3,2,4,2,0,5,1,8,6585
3,2,0,2,2,5,1,8,6585
3,2,2,0,5,5,1,8,6932
3,2,2,0,5,5,1,8,7420
1,2,4,0,5,5,1,8,7468
3,2,1,0,4,5,1,8,7908
3,2,4,0,0,5,1,8,8108
1,2,1,0,0,5,1,8,8475
3,2,5,2,5,5,1,8,8685
5,2,2,0,4,5,1,8,9105
5,2,0,0,4,5,1,8,9158
2,2,2,0,5,5,1,8,8869
3,2,0,0,2,5,1,8,8885
3,2,2,0,5,5,1,8,8885
3,2,0,0,5,5,1,8,8885
1,2,1,0,5,5,1,8,9000
1,2,1,0,5,5,1,8,9000
2,2,1,0,5,5,1,8,9183
1,2,2,0,5,5,1,8,9315
5,2,2,0,5,5,1,8,9840
5,2,1,0,0,5,1,8,9840
5,2,0,0,5,5,1,8,9840
5,2,5,0,4,5,1,8,9840
5,2,1,0,5,5,1,8,9840
5,2,2,0,4,5,1,8,9840
5,2,5,0,0,5,1,8,9840
5,2,0,0,4,5,1,8,9840
5,2,2,0,0,5,1,8,9840
5,2,0,0,0,5,1,8,9840
5,2,5,0,5,5,1,8,9840
5,2,1,0,4,5,1,8,9840
1,2,1,0,2,5,1,8,9590
5,2,4,0,5,5,1,8,9945
3,2,4,0,2,5,1,8,9861
3,2,5,0,4,5,1,8,9861
3,2,0,0,2,5,1,8,10003
1,2,0,0,2,5,1,8,10050
4,2,1,0,4,5,1,8,10260
3,2,1,0,2,5,1,8,10523
1,2,4,0,2,5,1,8,10680
3,2,0,0,5,5,1,8,10733
3,2,1,0,0,5,1,8,10838
2,2,4,0,2,5,1,8,11179
2,2,1,1,2,5,1,8,11295
1,2,1,0,0,5,1,8,11310
1,2,2,0,2,5,1,8,11310
5,2,2,0,5,5,1,8,11835
0,2,5,0,4,5,1,8,11520
5,2,0,0,5,5,1,8,11888
5,2,2,0,5,5,1,8,12150
5,2,2,0,5,5,1,8,12150
5,2,0,0,5,5,1,8,12150
5,2,0,0,5,5,1,8,12150
5,2,2,0,5,5,1,8,12150
5,2,0,0,5,5,1,8,12150
5,2,0,0,5,5,1,8,12150
5,2,4,0,5,5,1,8,12150
5,2,5,0,4,5,1,8,12150
5,2,4,0,5,5,1,8,12150
5,2,4,0,5,5,1,8,12150
5,2,2,0,4,5,1,8,12150
5,2,4,0,5,5,1,8,12150
1,2,1,0,0,5,1,8,11900
3,2,1,0,4,5,1,8,11993
1,2,0,0,5,5,1,8,12150
1,2,4,0,5,5,1,8,12150
1,2,5,0,4,5,1,8,12150
1,2,1,0,5,5,1,8,12150
1,2,2,0,4,5,1,8,12150
1,2,0,0,4,5,1,8,12150
1,2,4,0,4,5,1,8,12150
1,2,1,0,4,5,1,8,12150
5,2,0,0,2,5,1,8,12623
1,2,0,0,0,5,1,8,12298
3,2,5,0,4,5,1,8,12302
1,2,2,0,5,5,1,8,12360
1,2,4,0,5,5,1,8,12360
1,2,4,0,5,5,1,8,12360
5,2,1,0,0,5,1,8,12990
1,2,5,0,0,5,1,8,12740
4,2,2,0,4,5,1,8,12857
1,2,4,0,2,5,1,8,12990
1,2,1,0,2,5,1,8,12990
1,2,1,0,2,5,1,8,12990
1,2,5,0,4,5,1,8,12990
0,2,2,0,1,5,1,8,12990
1,2,2,0,4,5,1,8,12990
1,2,5,0,0,5,1,8,12990
1,2,2,0,0,5,1,8,12990
1,2,4,0,0,5,1,8,13200
1,2,4,0,2,5,1,8,13441
5,2,2,0,4,5,1,8,13830
5,2,2,0,5,5,1,8,14040
5,2,0,0,5,5,1,8,14040
2,2,4,0,2,5,1,8,13699
1,2,1,0,5,5,1,8,13830
5,2,0,0,5,5,1,8,14565
5,2,1,0,5,5,1,8,14565
0,2,5,0,1,5,1,8,14670
5,2,2,0,4,5,1,8,14985
1,2,2,0,5,5,1,8,14670
1,2,0,0,5,5,1,8,14670
5,2,2,0,4,5,1,8,15300
5,2,1,0,0,5,1,8,15405
2,2,4,0,2,5,1,8,15405
2,2,4,0,2,5,1,8,15405
1,2,4,0,0,5,1,8,15405
1,2,0,0,0,5,1,8,15973
1,2,5,0,5,5,1,8,16035
1,2,2,0,5,5,1,8,16035
5,2,1,0,5,5,1,8,16455
1,2,2,0,5,5,1,8,16245
5,2,1,0,0,5,1,8,16665
1,2,2,0,0,5,1,8,17295
5,2,1,0,5,5,1,8,17715
1,2,0,0,5,5,1,8,17400
1,2,5,0,5,5,1,8,17505
5,2,0,0,0,5,1,8,19123
4,2,0,0,2,5,1,8,19464
1,2,4,0,5,5,1,8,19500
1,2,4,0,2,5,1,8,20760
0,2,2,0,1,5,1,8,23307
5,2,4,0,0,5,1,8,28058
4,2,1,2,4,5,1,9,5955
4,2,1,2,4,5,1,9,5955
4,2,1,2,4,5,1,9,5955
4,2,1,2,4,5,1,9,5955
4,2,2,2,5,5,1,9,5955
4,2,2,2,5,5,1,9,5955
5,2,5,2,5,5,1,9,5955
5,2,4,2,4,5,1,9,5955
5,2,1,2,1,5,1,9,5955
5,2,0,2,0,5,1,9,5955
5,2,0,2,2,5,1,9,5955
5,2,0,2,2,5,1,9,5955
5,2,2,2,5,5,1,9,5955
5,2,5,2,5,5,1,9,5955
5,2,1,2,4,5,1,9,5955
5,2,4,2,0,5,1,9,5955
5,2,2,2,5,5,1,9,5955
5,2,4,2,4,5,1,9,5955
5,2,4,2,0,5,1,9,5955
5,2,2,2,2,5,1,9,5955
5,2,2,2,5,5,1,9,5955
2,2,1,2,4,5,1,9,5954
2,2,2,2,5,5,1,9,5954
2,2,4,2,0,5,1,9,5954
3,2,1,2,4,5,1,9,5955
3,2,1,2,4,5,1,9,5955
3,2,5,2,3,5,1,9,5955
3,2,4,2,4,5,1,9,5955
3,2,4,2,0,5,1,9,5955
3,2,4,2,4,5,1,9,5955
1,2,2,2,2,5,1,9,5955
1,2,1,2,4,5,1,9,5955
1,2,1,2,4,5,1,9,5955
1,2,4,2,0,5,1,9,5955
1,2,2,2,5,5,1,9,5955
1,2,4,2,4,5,1,9,5955
1,2,2,2,5,5,1,9,5955
0,2,1,0,5,5,1,9,5949
2,2,1,0,0,5,1,9,5954
2,2,0,0,5,5,1,9,5954
2,2,2,0,1,5,1,9,5954
2,2,1,0,5,5,1,9,5954
2,2,2,0,4,5,1,9,5954
2,2,1,0,5,5,1,9,5954
1,2,2,0,5,5,1,9,5955
4,2,2,2,5,5,1,9,6060
4,2,2,0,1,5,1,9,6060
3,2,4,2,0,5,1,9,6165
3,2,2,2,5,5,1,9,6165
3,2,5,2,5,5,1,9,6165
3,2,2,0,5,5,1,9,6443
2,2,0,2,2,5,1,9,6532
2,2,0,2,2,5,1,9,6532
2,2,5,2,5,5,1,9,6532
2,2,2,2,5,5,1,9,6532
0,2,1,2,1,5,1,9,6559
3,2,2,2,2,5,1,9,6585
0,2,2,2,5,5,1,9,6769
3,2,0,0,5,5,1,9,6932
3,2,0,2,2,5,1,9,7530
1,2,1,0,5,5,1,9,7783
3,2,4,0,0,5,1,9,7898
3,2,4,1,2,5,1,9,8003
1,2,1,0,5,5,1,9,9000
1,2,1,0,4,5,1,9,9000
3,2,1,0,4,5,1,9,9373
2,2,2,0,5,5,1,9,9447
5,2,1,0,0,5,1,9,9840
5,2,5,0,4,5,1,9,9840
5,2,1,0,5,5,1,9,9840
5,2,5,0,5,5,1,9,9840
5,2,1,0,4,5,1,9,9840
5,2,2,0,5,5,1,9,9945
5,2,2,0,4,5,1,9,9945
5,2,0,0,5,5,1,9,10260
5,2,5,0,0,5,1,9,10260
5,2,0,0,4,5,1,9,10260
5,2,2,0,0,5,1,9,10365
1,2,2,0,2,5,1,9,10220
5,2,2,0,5,5,1,9,10575
5,2,4,0,5,5,1,9,10575
5,2,4,0,4,5,1,9,10575
4,2,2,0,5,5,1,9,10233
4,2,2,0,4,5,1,9,10233
5,2,0,0,5,5,1,9,10628
5,2,0,0,0,5,1,9,10680
3,2,2,0,5,5,1,9,10349
3,2,0,0,2,5,1,9,10721
5,2,2,0,4,5,1,9,11100
5,2,0,0,4,5,1,9,11153
3,2,0,0,2,5,1,9,10838
3,2,4,0,2,5,1,9,10838
3,2,0,0,5,5,1,9,10838
1,2,2,0,5,5,1,9,10890
5,2,0,0,0,5,1,9,11406
3,2,5,0,4,5,1,9,11153
2,2,4,0,2,5,1,9,11179
2,2,1,1,2,5,1,9,11295
1,2,1,0,0,5,1,9,11310
1,2,2,0,0,5,1,9,11310
1,2,0,0,0,5,1,9,11310
3,2,2,0,5,5,1,9,11326
2,2,4,0,2,5,1,9,11703
5,2,2,0,5,5,1,9,12150
5,2,2,0,5,5,1,9,12150
5,2,0,0,5,5,1,9,12150
5,2,2,0,5,5,1,9,12150
5,2,0,0,5,5,1,9,12150
5,2,0,0,5,5,1,9,12150
5,2,5,0,4,5,1,9,12150
5,2,4,0,5,5,1,9,12150
5,2,2,0,4,5,1,9,12150
5,2,4,0,5,5,1,9,12150
5,2,4,0,5,5,1,9,12150
5,2,4,0,5,5,1,9,12150
5,2,4,0,5,5,1,9,12150
5,2,2,0,4,5,1,9,12150
5,2,1,0,5,5,1,9,12150
5,2,4,0,5,5,1,9,12150
5,2,1,0,5,5,1,9,12150
1,2,5,0,5,5,1,9,12150
1,2,1,0,0,5,1,9,12298
5,2,2,0,4,5,1,9,12990
1,2,1,0,0,5,1,9,12740
3,2,5,0,4,5,1,9,12791
1,2,5,0,4,5,1,9,12990
4,2,1,0,4,5,1,9,13200
1,2,2,0,0,5,1,9,13410
1,2,0,0,2,5,1,9,13620
3,2,4,0,5,5,1,9,13673
3,2,0,0,5,5,1,9,13767
5,2,1,0,0,5,1,9,14565
5,2,0,0,5,5,1,9,14565
1,2,5,0,0,5,1,9,14250
5,2,0,0,2,5,1,9,14723
5,2,0,0,5,5,1,9,14880
1,2,5,0,5,5,1,9,14880
1,2,2,0,5,5,1,9,15195
5,2,2,0,5,5,1,9,15930
1,2,4,0,2,5,1,9,15615
1,2,2,0,2,5,1,9,15615
3,2,4,0,0,5,1,9,15720
3,2,1,0,4,5,1,9,15720
3,2,4,0,2,5,1,9,15720
3,2,1,0,0,5,1,9,15720
4,2,0,0,2,5,1,9,15771
1,2,0,0,5,5,1,9,16035
1,2,1,0,5,5,1,9,16035
1,2,4,0,0,5,1,9,16455
5,2,1,0,0,5,1,9,16980
5,2,1,0,5,5,1,9,16980
1,2,2,0,5,5,1,9,16770
1,2,0,0,5,5,1,9,16770
1,2,1,0,0,5,1,9,17295
1,2,2,0,0,5,1,9,17295
1,2,2,0,5,5,1,9,17505
1,2,4,0,5,5,1,9,17505
1,2,4,0,5,5,1,9,17505
1,2,2,0,2,5,1,9,17536
1,2,2,0,0,5,1,9,17873
1,2,4,0,5,5,1,9,18030
1,2,4,0,5,5,1,9,18030
1,2,2,0,2,5,1,9,18135
1,2,2,0,5,5,1,9,18135
1,2,5,0,2,5,1,9,18975
1,2,5,0,5,5,1,9,18975
1,2,4,0,3,5,1,9,19290
2,2,4,0,2,5,1,9,19291
2,2,4,0,2,5,1,9,19815
5,2,4,0,4,5,1,9,20340
1,2,4,0,2,5,1,9,20340
1,2,2,0,4,5,1,9,20445
1,2,0,0,2,5,1,9,20865
2,2,4,0,2,5,1,9,23685
2,2,1,0,2,5,1,9,23685
0,2,2,0,1,5,1,9,29501
